,0,1,2,3
"(1, 17)",-3.976891939241986,-37.9604625,-38.56029737989611,-4.0017249936061114
"(1, 18)",-3.979709508564466,-3.9981967905328917,-46.05713705737484,-51.59345053484266
"(1, 19)",-3.981673500561765,-3.9925130175323376,-48.94098461735932,-49.77519865624159
"(1, 20)",-3.984021721397427,-3.986848522051228,-46.044250888674654,-25.0
"(1, 21)",-39.21675846890284,-3.984995714379298,-25.0,-38.634573672086766
"(7, 12)",-4.174746711223321,-4.143794291957326,-44.92400489565384,-38.726681442575185
"(5, 13)",-38.91019714128734,-38.757203779873024,-38.38018538487671,-4.173184330958839
"(7, 11)",-4.16981497121015,-37.6125,-4.1899044366104725,-44.77664490449219
"(6, 11)",-38.82969147819873,-46.352388651619094,-4.18134272278165,-4.190159608025033
"(5, 11)",-38.40490086759573,-38.337597814725584,-39.06726394987486,-4.1957457087084435
"(13, 21)",-43.91800208247071,-3.193970125857687,-3.3349654228354115,15.715935435800045
"(14, 21)",-44.3302890625,-44.180734375,-3.149382193314989,20.719305411037915
"(15, 21)",-45.03680471816044,25.64076820804164,-2.903439145370019,-25.0
"(12, 21)",-38.13249150585938,-38.637129475041824,-3.3143856626978714,-1.8219004347042524
"(11, 21)",-37.74215625,-25.0,-38.373585996321225,-3.340448877902759
"(11, 19)",-38.50480744125018,-38.62831517515153,-48.27511650290057,-3.5191735289401604
"(15, 20)",-2.6215775586028793,30.4282167783993,-38.66822153837441,-37.173301136257535
"(15, 19)",-2.4630297716036296,-2.4358947514809737,-38.30094594441138,35.16382884996146
"(15, 18)",-2.4962531034971636,-2.4090999987944004,-25.0,-38.18052708672363
"(15, 17)",-2.4650415799447063,-25.0,-25.0,-2.3619653934017464
"(16, 17)",-25.0,-25.0,-2.439904249950044,-2.4629296434081254
"(17, 17)",-25.0,-25.0,-2.472683919964515,-25.0
"(16, 19)",-25.0,-37.5,-2.312899511008501,40.0106910378985
"(17, 19)",-44.89857719034052,-37.9083609375,-2.001292066286615,45.160597841222454
"(18, 19)",-37.74215625,-25.0,-1.8944370035788576,50.78266539140594
"(19, 19)",-25.0,-37.8673125,33.32400997419438,56.99644733456488
"(20, 19)",-7.355229898159035,-37.9697578125,-1.380273478515625,63.88956111319463
"(21, 19)",71.54486286673696,-13.615485351562494,-0.9136562500000001,1.113016454413538
"(21, 20)",80.04998503045644,-0.6225,-7.727650391291824,-37.6125
"(21, 21)",-0.25,-0.3625,-0.25,89.49999886855949
"(20, 21)",-25.0,-25.0,-0.25,-0.25
"(19, 21)",0.0,-25.0,0.0,-0.25
"(21, 22)",0.0,-0.25,0.0,0.0
"(22, 21)",99.99999995343387,28.593749832361937,39.78780517578125,-30.010986328125
"(22, 22)",0.0,0.0,0.0,0.0
"(21, 6)",-4.683347272192967,-4.686681698309295,-46.08681195329041,-25.0
"(21, 7)",-4.6741291701738845,-4.685930895546475,-51.180902321931,-45.96553877472994
"(21, 8)",-4.6606771863601075,-4.6748431345465065,-50.22422853510419,-39.47177575236647
"(21, 9)",-4.657625141894255,-4.670630226781123,-4.644893813630365,-50.23027380028738
"(21, 10)",-4.657329159522206,-4.663800212169168,-49.50902831124866,-51.715732173151835
"(20, 9)",-46.270034887926,-51.54567929135911,-4.641444159893993,-4.6558744251464965
"(19, 9)",-4.636643565022597,-4.644560783863403,-53.987447692986436,-4.655004678452432
"(19, 8)",-4.6523826934366515,-4.648915924654956,-39.209821469322776,-53.57581629848302
"(19, 7)",-4.652600756073325,-45.913749873250026,-46.16474164701138,-46.86291476219982
"(19, 10)",-4.637461101055303,-4.646686883665485,-45.87479187939222,-52.073821158748615
"(19, 11)",-45.6316988130493,-4.645494747783426,-25.0,-39.06844089863329
"(21, 11)",-4.661151007995262,-4.665281770087203,-37.832296875,-49.17415755903944
"(21, 12)",-4.661002477163585,-4.665531506581842,-49.671355207708466,-51.99120395547072
"(21, 13)",-45.87958839852922,-4.666561855752535,-4.655886166482151,-46.671884383965015
"(20, 13)",-45.5675280566238,-46.51522241404278,-4.654323916051134,-4.66511299183856
"(19, 13)",-4.66303446822746,-49.493139930602496,-4.661874249422556,-4.662199450113059
"(18, 13)",-49.59660484459129,-48.95677463211902,-4.665007451139447,-4.664746059507417
"(19, 14)",-4.664553567900941,-4.666867238838012,-49.178802717814285,-51.7109441742948
"(19, 15)",-4.672572164719312,-4.675967761010101,-49.68601357935117,-4.664452943380387
"(20, 15)",-45.7132502542043,-49.76843903891556,-4.673845355873615,-4.667982116872848
"(21, 15)",-45.68220206181269,-49.304046828905356,-4.674116578496529,-50.51351066845625
"(19, 16)",-4.678951858595028,-4.680704109523699,-50.39164427616479,-52.07199166575123
"(17, 13)",-25.0,-45.57119228897483,-25.0,-4.666878662802027
"(19, 17)",-50.038005073918576,-4.682931297761298,-37.663125,-4.671856997972741
"(20, 17)",-53.17876150308971,-25.0,-4.6775308891385095,-4.6764949194952
"(21, 17)",-39.3470770493269,-49.89877151380725,-4.681686200436424,-39.3470770493269
