,0,1,2,3
"(13, 6)",-3.6351038340857063,-4.534547356398497,-54.084598611297196,-53.37710845742962
"(15, 3)",-53.14223311153265,-38.53832691279926,-4.913295256006534,-49.53741834099425
"(14, 5)",-53.243391718389645,-53.699108367015306,-4.536190407917686,-4.883014794805817
"(15, 5)",-25.0,-46.86400057134993,-4.883066331386212,-46.78999251722418
"(13, 7)",-53.93746761585503,-4.513235353365594,-3.420091229470218,-4.866189977056742
"(12, 7)",-53.38932617160505,-53.663832751843415,-3.189740058454552,-4.808351759509997
"(11, 7)",-2.942595478262269,-4.304462595161834,-53.19240291895039,-4.326426924417614
"(11, 6)",-3.5894605861089914,-4.839047805913747,-39.54710443743719,-51.84138824170219
"(11, 5)",-4.839494166166631,-50.29745571090156,-4.836900445453173,-53.54472996942603
"(10, 5)",-50.44623449470596,-54.12369970711464,-4.8335551413036395,-4.840869066471836
"(9, 5)",-4.8352130518321825,-52.85746567558161,-4.825656824185806,-4.837378496116452
"(9, 6)",-4.827817566729985,-4.831006937562947,-53.732383557885754,-51.98536475600634
"(9, 7)",-52.840527918552255,-4.828727971781456,-4.827766235449269,-38.78108322700794
"(8, 7)",-50.335980431165595,-53.947161048186345,-4.82736408093214,-4.830058991620641
"(7, 7)",-39.66029438802057,-25.0,-46.33155954471378,-4.829188170452436
"(11, 8)",-2.682818699972981,-4.808894452463379,-46.05594740772873,-53.18198873943304
"(11, 9)",-53.322544273512285,-3.401120313002222,-52.40538273157771,-2.405154855113384
"(13, 1)",-4.90673262853432,-52.45134039561242,-53.37019290487153,-4.9039218918001
"(14, 1)",-49.60449952021636,-53.31432814234881,-4.907001695859287,-4.898538414239427
"(15, 1)",-52.34979980054666,-53.025057855381675,-4.900097472568071,-4.899404210741457
"(16, 1)",-50.666167528984076,-39.69790407858724,-4.900265297982719,-4.8941135130584215
"(17, 1)",-4.893511141752881,-53.70861087987444,-4.896182982782856,-4.8946369394370866
"(18, 1)",-49.25451544566213,-49.9983354907688,-4.8973802169190925,-4.888518571757155
"(19, 1)",-4.888136881018139,-53.69794682849276,-4.892243862595832,-4.891665266201773
"(20, 1)",-52.26510034490447,-50.582567791254405,-4.892623173124198,-4.893204012372738
"(19, 2)",-4.88929836305451,-4.890069012020017,-50.379632507624805,-51.95695854801801
"(19, 3)",-46.88889095031985,-4.889685418214007,-38.55198178508073,-39.66353679246358
"(17, 2)",-4.895110396616225,-4.895376459295425,-46.48756464761048,-53.30589311270139
"(17, 3)",-39.43725640062257,-4.895895565272751,-25.0,-46.31565224964263
"(21, 1)",-4.888604973157053,-53.70681579263107,-4.893450291022219,-53.80202084092886
"(21, 2)",-4.890462708636587,-4.889961166431952,-49.96482881860783,-53.313497866775556
"(21, 3)",-4.891026793769662,-4.89164086975026,-52.386969836100924,-38.70160486201586
"(21, 4)",-4.891627499582411,-4.893094714548927,-52.82140880418602,-51.70773205731119
"(21, 5)",-4.891493028124858,-4.893765849413566,-52.43520138550099,-51.761434499466944
"(14, 7)",-50.16945909398666,-53.18053769702771,-4.860205342154872,-4.859382721484755
"(15, 7)",-25.0,-39.616793832988925,-4.861362135462999,-46.43715240994275
"(8, 5)",-46.94851033866502,-46.749400607753785,-4.8272982897596535,-4.825893813199535
"(7, 5)",-43.974999999999994,-50.10711598090631,-4.819080181186395,-4.82247238031558
"(6, 5)",-46.21756989575365,-37.9482706640625,-4.8196143829335165,-4.819172496534221
"(5, 5)",-38.925401982278366,-25.0,-46.66348429220014,-4.8195974433347715
"(12, 9)",-46.85424434715296,-50.45000475761499,-3.725924422888948,-2.099507108831386
"(13, 9)",-1.7668862199111435,-53.637936192532045,-4.73840860414264,-52.55423571214072
"(13, 10)",-1.4016100426235982,-3.8707152114435237,-46.619130972939885,-45.34859208585227
"(13, 11)",-52.71161948527099,-3.1122739226817604,-0.9980005626515085,-4.6770128236461
"(12, 11)",-51.89383592809209,-50.17672658605967,-0.5503346369286264,-3.0417857029649857
"(14, 11)",-49.92292019714622,-52.65346052411355,-4.679893909537713,-4.672890474236729
"(15, 11)",-46.07015076336414,-4.669934816640053,-4.685342090865074,-4.667970017724782
"(15, 10)",-4.676566107403758,-4.668207208718606,-38.777739482010965,-50.14478945361914
"(15, 9)",-4.675981181466057,-51.523236010761806,-49.977768020763946,-4.6640547313387
"(16, 11)",-52.528823628435845,-46.52501264393615,-4.681823102581806,-4.684184017096179
"(17, 11)",-50.938520526078165,-46.25538298602194,-4.68500318393774,-39.251676268187595
"(16, 9)",-53.493179835384886,-49.312834878799634,-4.673629593192012,-4.660456986331391
"(17, 9)",-39.05272437870289,-4.646307203150036,-4.6676093851269265,-52.4463959604515
"(17, 8)",-4.644799482515956,-4.647099781700057,-39.08727597549218,-45.02960976386312
"(17, 7)",-4.655343231394706,-4.6450613863921495,-46.56039659571853,-49.83241984405606
"(17, 6)",-4.654537093768179,-4.640684427985084,-38.66062996115927,-51.537551999049604
"(17, 5)",-4.6533856094051185,-50.09994500196345,-38.86339403193408,-4.6194237663462
"(18, 5)",-25.0,-25.0,-4.634573485742181,-4.623671504481919
"(19, 5)",-46.64651782700844,-45.68098441466087,-4.631411729098206,-25.0
"(11, 11)",-0.055160019880908503,-53.000382283743825,-4.625152117708744,-2.8036286260902834
"(10, 11)",-25.0,-50.4460869392272,-4.628849494188916,-2.7158786564142967
"(11, 12)",0.49462447040514695,-1.1047747850822875,-51.99408483986997,-47.47751689042498
"(9, 11)",-25.0,-4.63239284690754,-52.92812602541033,-4.6305993564096015
"(9, 10)",-4.633456194498484,-4.634072494703124,-46.69626964696889,-53.34396234359227
"(9, 9)",-4.634327495183362,-39.22461639142891,-25.0,-45.623447419666064
"(11, 13)",-47.75745761253515,-2.711204967097539,-4.563386614948005,1.105474832078673
"(10, 13)",-49.76624867699745,-52.97192496176959,-4.557322937939197,-2.023016874164929
"(9, 13)",-45.71771164425374,-49.63292567756243,-39.30916694449593,-4.558373563763847
"(12, 13)",-49.41899341459483,-49.465679076035215,-4.4879059037847195,1.7840257364511038
"(13, 13)",2.5378815720428274,-46.56755427654468,-1.6896648765607836,-3.0935424721008715
"(14, 13)",-50.45775475025392,-45.46326911912676,0.217335894595722,-4.480652446249039
"(13, 14)",3.375456701043446,-2.064554051378235,-25.0,-47.19039240355926
"(15, 13)",-39.3382074713015,-45.83298883150407,-4.478145756119538,-44.757641775634525
"(13, 15)",-47.53236545232885,0.7190632026501846,4.3060774614190445,-4.3302896941580755
"(14, 15)",-38.525854114138056,-45.43927284341909,-3.912344242777566,-4.327003887032349
"(15, 15)",-25.0,-39.421903073892736,-4.351803056558456,-4.347380053187713
"(12, 15)",-45.56844807628073,-45.4222882479566,5.340091973750065,2.192089265544455
"(11, 15)",6.488993075402279,-53.053009412565714,-2.4104774330614402,4.010248124064224
"(16, 15)",-51.838537342790914,-38.10096984960937,-4.361559931571518,-4.352247076952596
"(17, 15)",-25.0,-39.44404694062535,-4.359263084175537,-37.5
"(10, 15)",-39.376480796087584,-51.50305939860657,-4.19813148516836,2.580382729575655
"(9, 15)",-44.13109375,-45.86027956272921,-4.189615828519315,-4.216437738049885
"(11, 16)",7.765548484346101,3.0017035234367158,-45.657636020322244,-51.38054758834681
"(11, 17)",-43.447180544367086,1.196723917307375,-4.0541033983041785,9.1839429573721
"(10, 17)",-25.0,-39.19022443132337,-4.0452438237611394,0.970786214341997
"(9, 17)",-4.044726834346457,-52.01437372937173,-37.719375,-4.057116719934502
"(9, 18)",-4.022693785216344,-4.04557320691109,-44.4111625,-25.0
"(9, 19)",-38.78399052787812,-4.024091657676559,-25.0,-25.0
"(12, 17)",-40.97950100950273,-52.355409093906204,6.402209829949967,10.759936684100477
"(13, 17)",12.511040779541073,-40.870548324371235,3.2673254012769304,-39.13726418477367
"(13, 18)",14.45671198182055,3.9356488367676907,-42.39846172619089,-38.966154646729976
"(13, 19)",16.618568869627666,4.506921081274863,0.4105490184246716,-32.66203412719251
"(12, 19)",-38.39578683921313,-45.77364677184941,-3.6593342723295454,9.951228118886412
"(13, 20)",19.020632077642887,-3.4074731351416925,-49.39357795306032,-34.757060700330136
"(8, 15)",-39.12372168859031,-46.39026174280344,-4.184140364705369,-4.22207078470613
"(7, 15)",-4.168491035161857,-4.198426801910676,-38.90495054092841,-4.215186228414295
"(7, 14)",-4.208578267412399,-4.1972789915498625,-38.92819982623706,-45.947190509375474
"(7, 13)",-4.214017288697754,-4.191234968966497,-4.20494488309085,-53.01996812594875
"(6, 13)",-25.0,-38.518375325167625,-4.170085921280568,-4.193210710084927
"(7, 16)",-4.166449499325312,-4.195011845512013,-39.03913808139747,-25.0
"(7, 17)",-4.177482917725869,-4.197222276536735,-45.732001353307965,-45.9144038391708
"(7, 18)",-4.178863501560496,-4.207330409128099,-45.79039158913973,-25.0
"(7, 19)",-49.22657076214821,-4.206995163021617,-4.179138815433751,-45.74617783337207
"(6, 19)",-50.72617350739269,-49.20688413681356,-4.173653287369017,-4.201189664905965
"(5, 19)",-4.179780605413965,-4.163920732342277,-4.166464326806009,-4.201811974040631
"(5, 20)",-4.182309788042285,-4.200544010420991,-25.0,-49.42501330865373
"(5, 21)",-48.862367266571646,-4.19741173511442,-39.369456388202835,-4.224815278423288
"(6, 21)",-48.719690000258716,-25.0,-4.2187314135566645,-4.211440040139058
"(4, 19)",-37.86028125,-38.062181449218755,-4.159005479709473,-4.186533905668631
"(5, 18)",-4.169511121856633,-4.178271571406686,-51.07839622308062,-46.464292506438476
"(5, 17)",-4.183661180344725,-44.93604006608555,-4.1945763494093145,-48.41092150438456
"(3, 19)",-4.156338185418626,-25.0,-38.495813179870574,-4.187626887722065
"(4, 17)",-39.18248103195258,-51.54503997711457,-4.185189304189809,-4.197946021237996
"(3, 17)",-25.0,-49.524603237182944,-4.208545427007486,-4.2123016141128815
"(2, 17)",-39.261404644749796,-49.961477258069905,-4.2510898981015615,-4.230960065495335
"(7, 21)",-49.31621764176115,-38.0141977734375,-4.2353945843760155,-4.221121793688642
"(8, 21)",-25.0,-46.32747183311897,-4.242584857887921,-4.2221066275504375
"(9, 21)",-45.956786235585554,-49.680129404463564,-4.23982852166288,-39.34051832396144
"(3, 20)",-4.1602366900993015,-4.180598733625061,-48.438967316873615,-37.5
"(3, 21)",-39.124799353082956,-4.169761263358466,-38.257615418635254,-25.0
"(1, 17)",-4.2553053217346495,-37.9604625,-38.56029737989611,-4.259886334854112
"(1, 18)",-4.257126981736043,-4.273557974581516,-46.05713705737484,-51.59345053484266
"(1, 19)",-4.250374502004496,-4.269307515383868,-51.36760436793496,-49.77519865624159
"(1, 20)",-4.218422141417112,-4.255837971680435,-49.91459765828038,-25.0
"(1, 21)",-39.21675846890284,-4.221890108344423,-39.38057917317571,-38.634573672086766
"(7, 12)",-4.217184312163244,-4.19831388302323,-44.92400489565384,-38.726681442575185
"(5, 13)",-38.91019714128734,-38.757203779873024,-38.38018538487671,-4.173184330958839
"(7, 11)",-4.21354350565557,-37.6125,-4.1899044366104725,-44.77664490449219
"(6, 11)",-38.82969147819873,-46.352388651619094,-4.18134272278165,-4.190159608025033
"(5, 11)",-38.40490086759573,-38.337597814725584,-39.06726394987486,-4.1957457087084435
"(13, 21)",-33.907586337961746,-3.193970125857687,-3.3349654228354115,21.689591197441388
"(14, 21)",-36.070348958860606,-44.180734375,-3.149382193314989,24.655101330502664
"(15, 21)",-45.03680471816044,27.95011258944964,9.393075348082114,-24.922750810391456
"(12, 21)",-38.13249150585938,-38.637129475041824,-3.3143856626978714,-1.8219004347042524
"(11, 21)",-37.74215625,-25.0,-38.373585996321225,-3.340448877902759
"(11, 19)",-38.50480744125018,-38.62831517515153,-48.27511650290057,0.4018840784472082
"(15, 20)",17.64199289076818,31.61123621049995,-38.66822153837441,-37.173301136257535
"(15, 19)",12.743541306065017,12.581047495456101,-28.122979472415036,35.679151344999994
"(15, 18)",27.309277123400577,-2.517434426427986,-25.0,-38.18052708672363
"(15, 17)",-2.6058346865460766,-25.0,-25.0,-2.622788144122853
"(16, 17)",-25.0,-25.0,-2.6488791289501874,-2.594172585688095
"(17, 17)",-38.612707763984034,-25.0,-2.6469913361598207,-25.0
"(16, 19)",-15.2182426991548,-25.660522855946134,14.649168349741588,40.19905704999999
"(17, 19)",-18.200351510085184,-23.604651943750195,16.83892963935668,45.22117449999999
"(18, 19)",-12.647261687630547,-14.641602601824232,-1.8944370035788576,50.801304999999985
"(19, 19)",-5.27402158681746,-37.8673125,43.73305330643621,57.00144999999999
"(20, 19)",3.787280025460235,1.8175430954945018,24.710515760742183,63.89049999999999
"(21, 19)",71.54499999999999,10.889743359372078,28.04388366861753,13.560656902228356
"(21, 20)",80.04999999999998,31.633999114500813,7.1586748043540815,-7.783750000000005
"(21, 21)",-0.375,35.591249999999995,35.469375,89.5
"(20, 21)",-25.0,-25.0,-0.55,70.01249999999999
"(19, 21)",-25.0,-25.0,-0.55,17.461249999999996
"(21, 22)",-50.0,-0.25,0.0,50.0
"(22, 21)",100.0,39.8217773411293,69.98445129367369,-10.625343322753906
"(22, 22)",0.0,0.0,0.0,0.0
"(21, 6)",-4.890962432356101,-4.894188857111905,-50.24160181286982,-50.68439507648641
"(21, 7)",-4.887013162094439,-4.892815506221692,-52.77777859059624,-45.96553877472994
"(21, 8)",-4.8867922513639845,-4.886107407946765,-50.22422853510419,-52.506536680843034
"(21, 9)",-4.890548109067991,-4.890838722832461,-4.891682054063363,-52.276175920205475
"(21, 10)",-4.891714997907076,-4.891480144831245,-53.12145867051376,-54.00667389779947
"(20, 9)",-50.31225805195315,-52.9032677790556,-4.893204168107742,-4.893387134722346
"(19, 9)",-4.89231248100363,-4.889335123108649,-54.284662737954804,-4.89473439704021
"(19, 8)",-4.890000494733714,-4.890790696226398,-46.74809938754833,-53.57581629848302
"(19, 7)",-4.891422080355329,-50.05831760216243,-50.2581322100807,-50.60721876767492
"(19, 10)",-4.890091092982427,-4.894526730996279,-45.87479187939222,-53.71930547986873
"(19, 11)",-45.6316988130493,-4.8922967480808754,-46.96375911472502,-50.526430765798565
"(21, 11)",-4.893543323632429,-4.8925913774570615,-53.336146955987275,-51.73426437096348
"(21, 12)",-4.889774468028737,-4.894083466649775,-53.65472516635457,-51.99120395547072
"(21, 13)",-45.87958839852922,-4.890261230346054,-4.88658499205062,-50.51920270638591
"(20, 13)",-53.2495168787449,-50.44647000520104,-4.8872247631351655,-4.888854667291136
"(19, 13)",-4.886800204887116,-54.042957616344836,-4.891283785873142,-4.8907902380604975
"(18, 13)",-53.14806130640784,-51.65825658648447,-4.890381911977483,-4.892344470839978
"(19, 14)",-4.886608819409578,-4.889370414582698,-51.76096772077389,-53.02703844901416
"(19, 15)",-4.886072980741467,-4.890355929344768,-49.68601357935117,-4.886444033118112
"(20, 15)",-52.12814008614317,-49.76843903891556,-4.8910325294386094,-4.886458692159637
"(21, 15)",-52.161934448640885,-49.304046828905356,-4.889313653828887,-50.51351066845625
"(19, 16)",-4.8857217667857284,-4.888582743258372,-53.86620999227723,-53.22871209656675
"(17, 13)",-25.0,-45.57119228897483,-39.63111720108408,-4.890695025341177
"(19, 17)",-52.17271592560485,-4.888574396541284,-50.19360840719867,-4.886273629031447
"(20, 17)",-53.72243274442718,-46.95052237543175,-4.8873398048282715,-4.881929562155557
"(21, 17)",-39.3470770493269,-52.10507645710749,-4.883690747796625,-39.3470770493269
"(18, 21)",-25.0,-25.0,-0.7075,-0.74125
"(17, 21)",-25.0,-25.0,-37.769999999999996,-0.7946875
