,0,1,2,3
"(3, 13)",-37.96558828125,-3.794514290931329,-3.7925656955826037,-25.0
"(2, 13)",-39.18941533105405,-38.53094801267778,-3.7878485492622196,-3.808179489138977
"(1, 13)",-3.780209041515625,-3.7476651322561247,-25.0,-3.807530507297158
"(1, 12)",-3.7470777573781597,-3.7070790123047237,-44.66993739238281,-38.0544196875
"(1, 11)",-3.7084434349591353,-25.0,-25.0,-48.993113292830735
"(1, 14)",-3.763879321130287,-3.8131839440027555,-48.83577020593956,-25.0
"(1, 15)",-48.6712556914768,-3.818379190624708,-49.15609043401524,-3.76402979599056
"(2, 15)",-45.972202062790345,-45.9802043027017,-3.8075565157275295,-3.785169923640169
"(3, 15)",-48.70804379104641,-25.0,-3.8024003756568265,-3.7398766468111733
"(4, 15)",-38.53786393256652,-38.53786393256652,-3.7489507411056024,-3.763826086437195
"(5, 15)",-38.43364448941796,-37.8906421875,-3.7716587156739507,-25.0
"(9, 2)",-3.568522296907355,-3.5534947928700857,-38.751032849702895,-25.0
"(9, 1)",-3.5696050280091445,-38.66277761215749,-25.0,-3.564352266626525
"(10, 1)",-25.0,-25.0,-3.5718839738954866,-3.573680223152539
"(11, 1)",-25.0,-38.99902817424842,-3.577116816191965,-25.0
"(12, 3)",-38.50031987276614,-25.0,-3.6353193383615547,-3.658513891213029
"(13, 3)",-3.663435883886479,-3.6124394860542766,-3.6289837755066676,-3.6379941121926027
"(13, 2)",-3.6333740312394833,-3.6155484188808202,-25.0,-38.57624191972063
"(14, 3)",-38.71106751108698,-45.994766645053254,-3.639952354789429,-3.5780847165775054
"(13, 4)",-3.654816087122261,-3.638907126402392,-38.07663854296875,-38.745061365692905
"(13, 5)",-3.7435602280950193,-3.6471136024691253,-39.04751615091501,-3.688053467166327
"(13, 6)",-3.7124844272156903,-3.7199142462928076,-45.688446766770554,-50.48688675125497
"(15, 3)",-38.36319702212036,-38.53832691279926,-3.584403583847294,-45.056061004596145
"(14, 5)",-37.920082031250004,-45.06396797354601,-3.7167405541651286,-3.7289206409039877
"(15, 5)",-25.0,-25.0,-3.7322202475860085,-25.0
"(13, 7)",-45.715081601542536,-3.705862294691488,-3.66880563864132,-3.676132860670066
"(12, 7)",-48.6925834818745,-50.5550820333405,-3.6500195164642744,-3.6415530667414924
"(11, 7)",-3.577757786443617,-3.5588671444720568,-51.51817113136276,-3.6406170699109976
"(11, 6)",-3.5812444390280014,-3.5509417353879527,-25.0,-38.06692248046875
"(11, 5)",-3.5848981950732837,-38.463669259834795,-3.533481248142503,-48.8829584178717
"(10, 5)",-25.0,-45.949830136470894,-3.5540638335656904,-3.5882021127148214
"(9, 5)",-3.5260166211060815,-45.41253081762954,-3.52538217537019,-3.589008641008566
"(9, 6)",-3.557056430322633,-3.5456429976868904,-39.06307592384252,-38.38956354444104
"(9, 7)",-49.025658771278145,-3.582651520427559,-3.569954514841947,-38.78108322700794
"(8, 7)",-39.075170732807564,-45.66626942038081,-3.5767968888180772,-3.5888596093789706
"(7, 7)",-25.0,-25.0,-38.92236067373043,-3.5831756378774013
"(11, 8)",-3.5869454993404117,-3.53107761399518,-25.0,-25.0
"(11, 9)",-39.072216755092015,-3.5603122474126607,-38.95123758439915,-3.5497619366863233
"(13, 1)",-3.6450302083920145,-25.0,-38.98127600432355,-3.620719510689364
"(14, 1)",-45.92168976463145,-38.89828439601453,-3.6525658620014076,-3.6162758596184648
"(15, 1)",-25.0,-48.93108465698646,-3.6563933859719056,-3.603135745821856
"(16, 1)",-25.0,-25.0,-3.649503565824867,-3.603764688066172
"(17, 1)",-3.575888426446234,-45.77280697735897,-3.6285153166860233,-3.547379554173053
"(18, 1)",-44.54542805078125,-38.47144304587066,-3.5626540846643495,-3.603253057689838
"(19, 1)",-3.63822453016832,-48.951621127037306,-3.5969159601507394,-3.587103313149947
"(20, 1)",-39.07549185316354,-25.0,-3.6250945314657894,-3.552002631850036
"(19, 2)",-3.6424186487648758,-3.620189852543557,-39.00183243234228,-45.77609416771452
"(19, 3)",-25.0,-3.6102345904917943,-38.55198178508073,-25.0
"(17, 2)",-3.5101672667085193,-3.5768156216974223,-38.58876373469393,-25.0
"(17, 3)",-25.0,-3.5194061228453988,-25.0,-38.2907072039209
"(21, 1)",-3.4683241774498548,-38.488101388578805,-3.5691186838911095,-38.718520895850496
"(21, 2)",-3.3977508508367817,-3.475579313444487,-45.85437765292677,-25.0
"(21, 3)",-3.407303042246501,-3.438843871561133,-25.0,-38.70160486201586
"(21, 4)",-3.4080400009320835,-3.449415642915546,-45.907594807459226,-44.794836180354004
"(21, 5)",-3.407213560633396,-3.4673548578789073,-25.0,-37.66875
"(14, 7)",-38.62236427531736,-45.14741844987615,-3.705113669997136,-3.6761197027058365
"(15, 7)",-25.0,-25.0,-3.7043955878341714,-25.0
"(8, 5)",-25.0,-25.0,-3.5658862013847514,-3.539737733716076
"(7, 5)",-43.974999999999994,-37.832296875,-3.5804992666687276,-3.587203660553249
"(6, 5)",-38.793169901807914,-37.9482706640625,-3.5873390412723234,-3.5987459545788516
"(5, 5)",-38.925401982278366,-25.0,-25.0,-3.5919520601159705
"(12, 9)",-25.0,-25.0,-3.5009876356222875,-3.4906460125139445
"(13, 9)",-3.5038003553393917,-50.84254356775719,-3.4524351128446202,-48.67647173446811
"(13, 10)",-3.466963430682936,-3.4915270810594787,-39.03425544971448,-25.0
"(13, 11)",-45.415873944325284,-3.442380502298284,-3.4843860382386347,-3.45684035340959
"(12, 11)",-37.82484375,-25.0,-3.469997798940965,-3.4340786972966137
"(14, 11)",-38.17806184746094,-37.7728125,-3.5016300462067624,-3.441930071235496
"(15, 11)",-38.36524954226807,-3.4279787468773377,-3.5012223237965765,-3.476964588619424
"(15, 10)",-3.4733017558765766,-3.4249603182364563,-38.777739482010965,-38.14322623828125
"(15, 9)",-3.4757438574392325,-48.98979045448107,-37.810781250000005,-3.4274284129571084
"(16, 11)",-48.30502564013089,-38.9328920341899,-3.5091615583066558,-3.4997827907886623
"(17, 11)",-48.43261997786514,-38.68738426692861,-3.514094850189122,-25.0
"(16, 9)",-38.14923620097656,-44.9388245373687,-3.4625379759080035,-3.424216186722462
"(17, 9)",-25.0,-3.4172571797612976,-3.4504986193397618,-47.93205327823242
"(17, 8)",-3.449111133670578,-3.414627063894075,-25.0,-45.02960976386312
"(17, 7)",-3.4480166108123407,-3.379072736373668,-25.0,-45.621426773289905
"(17, 6)",-3.4479052606864755,-3.5263043016295015,-38.66062996115927,-45.15795793908042
"(17, 5)",-3.498972509134375,-38.82377106458786,-38.86339403193408,-3.502202776471938
"(18, 5)",-25.0,-25.0,-3.5471537489059823,-3.561285575567581
"(19, 5)",-25.0,-37.6125,-3.565819359467678,-25.0
"(11, 11)",-3.4368646771642095,-38.24743868408203,-3.4087585768355524,-3.4649149861418804
"(10, 11)",-25.0,-25.0,-3.4820313095827586,-3.4676840435973046
"(11, 12)",-3.363238142244402,-3.4001430231841434,-38.46918623528438,-38.97551666324402
"(9, 11)",-25.0,-3.500841482951504,-38.469999680649494,-3.489595872490158
"(9, 10)",-3.506505553482903,-3.5109631346449284,-25.0,-48.80198913968519
"(9, 9)",-3.512928686496498,-25.0,-25.0,-45.623447419666064
"(11, 13)",-38.45080701317865,-3.3327895852287934,-3.3892453973809005,-3.362475098577268
"(10, 13)",-38.21635163541504,-38.66642045753217,-3.408136639627726,-3.412844616602928
"(9, 13)",-38.15004459345703,-45.857199385573125,-25.0,-3.4304606423910133
"(12, 13)",-38.94032422222948,-38.35470680144498,-3.3376034798526026,-3.3796876598134027
"(13, 13)",-3.366030387508287,-25.0,-3.374122275827312,-3.3749788921685204
"(14, 13)",-50.45775475025392,-37.798125,-3.395539816975503,-3.3900950535866134
"(13, 14)",-3.357693009367863,-3.337904691912204,-25.0,-25.0
"(15, 13)",-25.0,-45.83298883150407,-3.4021492941716938,-44.757641775634525
"(13, 15)",-37.8819234375,-3.388012294342513,-3.2752465555432337,-3.3500451832099483
"(14, 15)",-38.525854114138056,-45.43927284341909,-3.347711632945474,-3.3204939872729224
"(15, 15)",-25.0,-25.0,-3.3757292231926,-3.3285358219770877
"(12, 15)",-25.0,-25.0,-3.2868021260733595,-3.229811535045988
"(11, 15)",-3.2993452016034475,-48.71356793275419,-3.2569577417879607,-3.2590228252411944
"(16, 15)",-25.0,-38.10096984960937,-3.384107030543948,-3.3591848969818887
"(17, 15)",-25.0,-25.0,-3.3885693928297673,-37.5
"(10, 15)",-25.0,-38.19096624609375,-3.216869378247658,-3.3109860002033766
"(9, 15)",-44.13109375,-38.01266953125,-3.2743840390240138,-3.288295862165573
"(11, 16)",-3.2313075721223052,-3.2535824516757774,-38.21861017368164,-45.27115316126916
"(11, 17)",-45.159903810674194,-3.2032281361990513,-3.224677866849932,-3.2024722425517407
"(10, 17)",-25.0,-25.0,-3.227847200949885,-3.2672101162114835
"(9, 17)",-3.1977677390847705,-48.37937627459167,-37.719375,-3.275113548149262
"(9, 18)",-3.159990792697929,-3.2595809734869094,-44.4111625,-25.0
"(9, 19)",-38.78399052787812,-3.2046724571109193,-25.0,-25.0
"(12, 17)",-45.01197184726442,-45.10548503371855,-3.1788091436129156,-3.1857681930416684
"(13, 17)",-3.194813180055532,-38.27092705757812,-3.1441666690238845,-25.0
"(13, 18)",-3.132254031981791,-3.186753150055577,-44.97141303345036,-44.89765234755002
"(13, 19)",-3.0460203433264197,-3.106654202302998,-2.9936835803246327,-25.0
"(12, 19)",-38.39578683921313,-38.48057509349501,-3.0188869313122666,-3.0288796117942773
"(13, 20)",-2.963598058003344,-2.9467374042881165,-25.0,-44.77138989454154
"(8, 15)",-25.0,-25.0,-3.2788551546943743,-3.3108031718077537
"(7, 15)",-3.2926063408467905,-3.3010533690078887,-38.90495054092841,-3.341393819170404
"(7, 14)",-3.3492391864673863,-3.27882076305,-38.92819982623706,-38.34811867045906
"(7, 13)",-3.328911543840108,-3.27692412292668,-3.252656196777179,-45.121716885264576
"(6, 13)",-25.0,-38.518375325167625,-3.330170797231804,-3.303616150045699
"(7, 16)",-3.262224030149378,-3.319207816912785,-25.0,-25.0
"(7, 17)",-3.248493941403723,-3.273055144073692,-37.74215625,-38.639237347663894
"(7, 18)",-3.236684278424248,-3.3103570395700155,-38.17748471367187,-25.0
"(7, 19)",-45.12195065837551,-3.3085987839743956,-3.2267302166107283,-37.844953125
"(6, 19)",-48.380118626508974,-45.21974504516548,-3.2268529633742347,-3.3066538740803617
"(5, 19)",-3.2732423402454423,-3.2454281641041924,-3.273856707292013,-3.3048787059302303
"(5, 20)",-3.2500717087327766,-3.308515745499446,-25.0,-45.50332491475305
"(5, 21)",-44.503347300980955,-3.2928620086377633,-25.0,-3.268206213724652
"(6, 21)",-48.719690000258716,-25.0,-3.2960784816177213,-3.2820952310131357
"(4, 19)",-37.86028125,-38.062181449218755,-3.3654919918730046,-3.3247374181123206
"(5, 18)",-3.258028265195489,-3.2539811525651197,-48.57244937429288,-25.0
"(5, 17)",-3.291543373454209,-44.93604006608555,-3.249384495071245,-48.41092150438456
"(3, 19)",-3.4394525073612643,-25.0,-38.495813179870574,-3.3850124249188545
"(4, 17)",-25.0,-45.116579190727435,-3.2398149978892468,-3.285806306734174
"(3, 17)",-25.0,-38.837501936707966,-3.247164731987661,-3.287105069256489
"(2, 17)",-25.0,-25.0,-3.260349958018008,-3.298757076101617
"(7, 21)",-37.8234375,-38.0141977734375,-3.3073459668303338,-3.254971413350364
"(8, 21)",-25.0,-25.0,-3.2979110800134324,-3.219876498009108
"(9, 21)",-38.48325238611031,-37.5,-3.257942946354814,-25.0
"(3, 20)",-3.453019466864005,-3.451453122093352,-48.438967316873615,-37.5
"(3, 21)",-25.0,-3.467474140241599,-38.257615418635254,-25.0
"(1, 17)",-3.2766339623964154,-37.9604625,-38.56029737989611,-3.313408003530183
"(1, 18)",-3.2986208495277616,-3.323620710686352,-25.0,-38.77329645459238
"(1, 19)",-3.273859199834523,-3.322656439990273,-44.722336157910156,-38.81193293983471
"(1, 20)",-3.2360782911534267,-3.315532128431641,-25.0,-25.0
"(1, 21)",-25.0,-3.272565367009567,-25.0,-38.634573672086766
"(7, 12)",-3.301410496910333,-3.263972038079051,-44.92400489565384,-38.726681442575185
"(5, 13)",-38.91019714128734,-38.757203779873024,-38.38018538487671,-3.3353368548615365
"(7, 11)",-3.305879873467951,-37.6125,-3.26618614613968,-44.77664490449219
"(6, 11)",-38.82969147819873,-25.0,-3.290236779823521,-3.3223973163092726
"(5, 11)",-38.40490086759573,-38.337597814725584,-25.0,-3.3231572431329717
"(13, 21)",-37.9712765625,-2.86586535479854,-2.8868668344928343,-2.8890457860841305
"(14, 21)",-44.3302890625,-44.180734375,-2.7878544094498663,-2.814163567560745
"(15, 21)",-45.03680471816044,-2.7235945109873705,-2.7156616977492547,-25.0
"(12, 21)",-38.13249150585938,-38.637129475041824,-2.8965977341401534,-2.8995509451596266
"(11, 21)",-37.74215625,-25.0,-38.373585996321225,-2.907017059238214
"(11, 19)",-38.50480744125018,-38.62831517515153,-48.27511650290057,-3.0290708106511968
"(15, 20)",-2.6215775586028793,-2.5960478630542383,-25.0,-25.0
"(15, 19)",-2.4630297716036296,-2.4358947514809737,-38.30094594441138,-2.2761640302209165
"(15, 18)",-2.4962531034971636,-2.4090999987944004,-25.0,-38.18052708672363
"(15, 17)",-2.4650415799447063,-25.0,-25.0,-2.3619653934017464
"(16, 17)",-25.0,-25.0,-2.439904249950044,-2.4629296434081254
"(17, 17)",-25.0,-25.0,-2.472683919964515,-25.0
"(16, 19)",-25.0,-37.5,-2.312899511008501,-0.9782697669548608
"(17, 19)",-44.89857719034052,-37.9083609375,-2.001292066286615,3.1549789353941353
"(18, 19)",-37.74215625,-25.0,-1.8944370035788576,12.4657655297699
"(19, 19)",-25.0,-37.8673125,-1.490455524121094,27.597419179687506
"(20, 19)",-22.209298801269526,-37.9697578125,-1.380273478515625,45.9360361907959
"(21, 19)",63.30153564453126,-13.615485351562494,-0.9136562500000001,-37.6125
"(21, 20)",77.40285644531251,-0.6225,-37.5,-37.6125
"(21, 21)",-0.25,-0.3625,-0.25,89.1925048828125
"(20, 21)",-25.0,-25.0,-0.25,-0.25
"(19, 21)",0.0,-25.0,0.0,-0.25
"(21, 22)",0.0,-0.25,0.0,0.0
"(22, 21)",99.951171875,17.1875,39.78780517578125,-50.0
"(22, 22)",0.0,0.0,0.0,0.0
"(21, 6)",-3.4027592004702356,-3.473339310573473,-38.098278814453124,-25.0
"(21, 7)",-3.396096020839882,-3.471282801147293,-48.30610055795469,-37.7728125
"(21, 8)",-3.4054636025035405,-3.4691724908175967,-38.72954329154909,-25.0
"(21, 9)",-3.423047966825722,-3.467763766286759,-3.4556080604210138,-25.0
"(21, 10)",-3.3886767032564156,-3.462530248452652,-38.0709455859375,-45.06257936786815
"(20, 9)",-38.43151439640472,-44.71485852200682,-3.4359116969279695,-3.4746964494405397
"(19, 9)",-3.514901778353427,-3.48529897677066,-48.302073278401224,-3.4881101713776665
"(19, 8)",-3.4988880122296586,-3.5083714922016984,-25.0,-51.17441667213253
"(19, 7)",-3.5100004364585295,-37.719375,-25.0,-25.0
"(19, 10)",-3.482659128061242,-3.5202084925293953,-37.8058453125,-25.0
"(19, 11)",-45.6316988130493,-3.4854242191850933,-25.0,-25.0
"(21, 11)",-3.4306250244187613,-3.462533619512559,-37.832296875,-44.637820791857905
"(21, 12)",-3.422715047041399,-3.4714049318149067,-45.33487647986793,-38.49194902193945
"(21, 13)",-37.769999999999996,-3.462501676056134,-3.4276220690512114,-25.0
"(20, 13)",-37.95729140625,-25.0,-3.375345464637933,-3.445447840433043
"(19, 13)",-3.415064104793373,-45.65589497245742,-3.3535034573629705,-3.399898399739255
"(18, 13)",-45.073617383162,-44.25559609375,-3.3943999016211293,-3.373924227205894
"(19, 14)",-3.404310521818817,-3.4424211280490375,-44.298248359375,-45.85928303151661
"(19, 15)",-3.392213709241192,-3.4529548916395645,-38.81551189890962,-3.4162183786256173
"(20, 15)",-45.7132502542043,-45.64998648276665,-3.4626778478755673,-3.4328449663687
"(21, 15)",-37.6125,-45.423748304438064,-3.459912944406767,-25.0
"(19, 16)",-3.386171860580524,-3.430075301985592,-25.0,-38.60819964696824
"(17, 13)",-25.0,-45.57119228897483,-25.0,-3.401838177824197
"(19, 17)",-25.0,-3.440366908093876,-37.663125,-3.3982438016697083
"(20, 17)",-51.29561159470194,-25.0,-3.4346256436601457,-3.4187913824401086
"(21, 17)",-25.0,-37.663125,-3.42930419706573,-25.0
